Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_26_951.jpg;0;1;0;2.444947;102.0276;88.8197;0.4084423;70.14838;0.7058923
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_27_018.jpg;0;1;0;2.486927;102.0973;89.01077;0.6308409;70.13372;0.5227811
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_27_085.jpg;0;1;0;2.529444;102.1508;89.15733;0.8276012;70.11806;0.368349
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_27_152.jpg;3.000104;1;0;2.584667;102.2042;89.30666;1.029244;70.26598;0.2180944
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_27_219.jpg;5.99625;1;0;2.62639;102.2724;89.51037;1.269423;71.04332;0.06273957
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_27_285.jpg;8.998605;1;0;2.667568;102.3198;89.66608;1.3763;72.10574;359.9897
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_27_352.jpg;12.0046;1;0;2.72211;102.3623;89.82389;1.377493;73.56505;-0.00514111
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_27_419.jpg;12.00533;1;0;2.761982;102.4111;90.03808;1.263479;75.95193;0.08308818
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_27_485.jpg;9.005492;1;0;2.804036;102.4445;90.20192;1.151224;77.49572;0.1675458
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_27_552.jpg;6.001834;1;0;2.861061;102.4761;90.36883;1.048174;78.68483;0.2633024
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_27_619.jpg;3.005193;1;0;2.903392;102.5178;90.59554;0.9174984;79.66467;0.3422988
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_27_685.jpg;9.387732E-05;1;0;2.944809;102.5495;90.76909;0.8545513;79.93966;0.3670453
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_27_752.jpg;1.503901;1;0;2.999081;102.5816;90.94592;0.840575;80.01714;0.3800882
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_27_819.jpg;4.507517;1;0;3.038007;102.6216;91.18652;0.8601944;80.52365;0.4198401
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_27_885.jpg;7.500196;1;0;3.076865;102.6482;91.36973;0.8498898;81.356;0.4526776
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_27_952.jpg;10.49724;1;0;3.127987;102.6703;91.55505;0.7974342;82.59988;0.5052651
